2015393596,2025-03-24 19:55:52,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,44,2,Нет,4,Да,5,4,3,7,5,5,5,5,5,7,7,7,7,7,7,7,7,5,5,5,7,5,7,5,Да,7,7,7,7,7,7,7,7,6,Да,5,5,5,5,5,5,5,5,"Теплых отношений с отдельными людьми (дружба, взаимная поддержка и т.д.)",
2015400049,2025-03-24 20:03:23,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,47,14,Нет,0,Да,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,Да,7,7,7,1,1,7,7,7,6,Нет,5,5,5,5,5,5,5,5,Быть принятым командой не только за рабочие качества,
2015402247,2025-03-24 20:06:05,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,57,12,Нет,0,Да,1,7,1,7,7,7,1,1,7,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,Да,1,1,1,7,1,1,1,1,6,Да,0,0,0,5,5,0,0,5,Безопасности и денег,
2015404203,2025-03-24 20:08:25,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,39,7,Нет,0,Нет,4,2,2,6,5,2,4,6,5,6,1,1,1,6,6,6,2,1,2,2,1,1,1,4,Да,3,1,3,6,2,1,1,1,6,Нет,3,5,3,5,4,4,5,4,Безопасности и денег,
2015406610,2025-03-24 20:11:10,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,37,6,Нет,0,Нет,6,5,6,6,6,6,6,6,6,6,2,1,5,1,7,6,5,3,4,3,3,5,4,6,Да,6,1,5,7,6,1,5,3,1,Нет,4,3,2,4,4,3,4,4,Безопасности и денег,
2015409700,2025-03-24 20:14:53,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,35,7,Нет,0,Нет,6,7,5,7,2,4,6,2,5,3,2,1,3,5,2,2,6,5,3,3,6,4,3,3,Да,1,1,2,7,1,1,1,1,5,Нет,1,0,1,1,1,0,0,0,Безопасности и денег,
2015417609,2025-03-24 20:24:27,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,40,12,Нет,0,Да,7,5,7,7,7,6,4,5,5,4,3,2,3,2,7,5,4,2,3,3,5,5,7,7,Да,2,3,3,5,4,1,1,1,1,Нет,4,3,4,4,4,4,5,5,Безопасности и денег,
2015416107,2025-03-24 20:22:41,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,42,15,Нет,2,Да,6,5,5,6,6,5,5,4,6,4,3,4,5,6,6,5,5,5,4,6,5,5,4,7,Да,6,4,6,5,6,4,3,4,4,Нет,3,5,4,3,3,3,3,5,Безопасности и денег,
2015426681,2025-03-24 20:34:55,,,,Не имею отношения к рентгеноперационной,Да,Женский,35,0,Нет,0,Да,4,5,6,6,7,7,7,7,7,6,3,2,2,6,6,6,4,3,5,5,6,5,4,5,Да,7,7,7,7,7,7,2,2,6,Нет,4,4,5,5,5,5,5,5,"Теплых отношений с отдельными людьми (дружба, взаимная поддержка и т.д.)",
2015431380,2025-03-24 20:40:25,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,42,6,Нет,6,Да,6,5,7,7,5,7,5,5,7,7,5,4,4,5,7,5,7,7,7,7,5,5,7,7,Да,7,7,7,7,7,7,7,7,4,Да,5,5,5,5,5,5,5,5,Уважение коллег за рабочие качества,
2015456101,2025-03-24 21:10:38,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Мужской,52,29,Нет,3,Нет,5,5,7,7,7,7,5,6,6,5,2,5,6,3,6,6,5,5,5,5,7,7,6,5,Да,5,2,5,6,5,5,4,5,6,Да,4,3,4,4,4,3,3,5,Безопасности и денег,
2015491152,2025-03-24 21:57:57,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,33,9,Нет,0,Да,1,2,2,2,1,2,3,2,1,4,5,5,1,6,2,2,1,1,1,2,1,2,4,3,Да,2,2,3,1,5,5,7,7,6,Нет,5,3,4,4,5,3,3,4,Радости достижений,
2015507742,2025-03-24 22:22:39,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,50,6,Нет,0,Да,1,7,7,7,7,7,7,7,7,7,7,1,1,1,7,1,1,7,7,7,7,1,7,7,Да,7,1,1,7,7,1,1,1,1,Да,5,0,0,0,5,5,5,5,Безопасности и денег,
2015536634,2025-03-24 23:19:20,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,31,5,Нет,0,Нет,6,7,6,7,7,7,4,6,6,4,2,2,4,6,6,4,5,6,6,5,4,2,2,3,Да,4,2,4,7,5,1,1,4,5,Нет,5,1,2,4,5,3,3,4,Безопасности и денег,
2015625396,2025-03-25 06:25:47,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Мужской,38,10,Нет,0,Да,5,5,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,Да,6,6,6,6,6,7,6,6,6,Да,5,5,5,5,5,5,5,5,Безопасности и денег,
2015634910,2025-03-25 06:45:50,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,42,7,Нет,0,Да,1,1,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,7,7,Да,7,1,7,7,7,1,1,1,4,Да,0,5,4,3,5,3,4,3,Уважение коллег за рабочие качества,
2015635351,2025-03-25 06:46:41,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,32,5,Нет,0,Да,4,5,5,6,5,5,4,5,4,4,3,3,3,5,5,5,4,2,4,4,2,2,2,5,Да,4,4,4,4,4,4,4,4,4,Да,4,4,4,4,4,4,4,4,Чувства самореализации,
2015803876,2025-03-25 10:10:39,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,40,13,Нет,0,Да,7,7,7,6,7,7,4,6,7,7,5,4,7,6,4,5,4,3,3,7,7,6,7,7,Да,3,3,4,2,4,2,2,2,6,Нет,5,5,5,5,5,5,5,5,Радости достижений,
2015716657,2025-03-25 08:46:55,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,53,25,Доктор наук,80,Нет,5,7,7,7,7,7,7,6,7,7,5,5,5,5,6,6,5,5,5,5,4,4,7,4,Да,3,1,2,2,2,2,2,2,4,Нет,5,1,4,5,5,3,4,5,Уважение коллег за рабочие качества,
2015727633,2025-03-25 08:59:28,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Женский,52,25,Нет,0,Да,4,5,7,7,7,5,1,1,4,7,7,1,4,7,1,4,1,1,1,1,4,1,1,1,Да,1,1,4,7,1,1,1,4,4,Нет,3,0,3,5,5,5,5,5,Безопасности и денег,
2015744216,2025-03-25 09:17:02,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Женский,38,5,Нет,0,Да,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,2,7,7,Да,7,7,7,7,7,7,7,7,6,Да,5,5,5,5,5,5,5,5,Безопасности и денег,
2015948955,2025-03-25 12:09:38,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Женский,43,20,Кандидат наук,9,Да,4,7,7,7,7,7,5,5,7,7,1,1,5,7,7,7,5,7,6,5,5,5,6,5,Да,5,4,5,5,5,3,5,5,6,Нет,5,5,4,5,5,5,5,5,Уважение коллег за рабочие качества,
2015953844,2025-03-25 12:13:42,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,42,12,Нет,0,Да,4,7,7,7,7,7,4,4,4,7,1,1,7,1,4,1,4,5,3,1,6,1,4,4,Да,7,5,1,7,4,1,1,1,3,Да,5,0,3,5,5,5,5,3,Чувства самореализации,
2016009328,2025-03-25 12:59:04,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,32,1,Нет,0,Да,3,5,7,7,7,7,7,7,7,7,7,7,6,4,5,6,3,4,5,4,7,7,4,4,Да,5,7,6,5,6,6,4,5,5,Да,4,4,5,3,4,3,4,4,Радости достижений,
2016055753,2025-03-25 13:38:07,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Мужской,38,12,Нет,0,Нет,7,6,6,4,5,3,3,6,7,4,3,2,4,5,7,5,7,7,7,6,6,6,5,4,Да,7,5,6,5,5,3,5,5,5,Нет,5,4,4,4,5,5,4,4,Безопасности и денег,
2016283512,2025-03-25 16:54:31,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,32,3,Нет,0,Да,5,6,5,7,7,7,3,2,6,7,2,5,6,6,6,6,6,6,6,6,6,5,4,7,Да,4,1,3,7,5,2,5,6,2,Нет,4,4,4,4,5,4,4,4,Безопасности и денег,
2016356087,2025-03-25 18:07:54,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,56,19,Нет,0,Да,4,7,7,7,7,7,7,4,7,4,1,7,7,7,7,7,7,7,7,7,7,7,7,7,Да,7,7,7,7,7,7,7,7,6,Нет,4,5,5,5,5,5,5,5,Радости достижений,"Внедрение  новых операций,и аппаратуры"
2016390022,2025-03-25 18:45:12,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,30,5,Нет,0,Нет,4,7,7,7,7,7,4,5,5,2,2,1,1,1,1,1,4,4,4,4,4,2,2,5,Да,2,2,2,2,2,2,2,2,6,Нет,3,2,3,3,3,3,3,3,Чувства самореализации,
2016406585,2025-03-25 19:04:06,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,31,1,Нет,0,Нет,5,7,7,7,7,7,4,4,4,6,2,1,1,5,6,6,7,7,7,6,5,2,6,2,Да,3,1,3,2,2,1,1,1,3,Нет,4,2,2,4,4,1,1,1,Безопасности и денег,
2016485148,2025-03-25 20:36:39,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Мужской,43,19,Нет,4,Нет,7,5,6,7,7,6,7,7,7,7,7,7,7,6,6,6,7,6,6,6,6,7,7,6,Да,5,5,5,5,5,3,3,4,4,Нет,5,4,4,5,4,3,4,5,Чувства самореализации,
2016564819,2025-03-25 22:44:49,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,35,12,Нет,0,Нет,5,6,5,7,6,4,4,4,5,4,2,1,1,4,4,4,3,4,5,4,5,4,5,5,Да,3,1,4,7,4,1,1,2,4,Нет,3,1,1,3,4,4,4,3,Безопасности и денег,
2016586480,2025-03-25 23:21:46,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,36,9,Нет,0,Нет,4,6,5,5,6,7,7,5,7,7,6,4,6,5,4,4,7,7,6,6,5,5,6,5,Да,7,7,7,7,6,6,4,2,6,Нет,5,4,4,4,5,4,4,5,Радости достижений,
2016774153,2025-03-26 09:01:50,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,46,3,Нет,0,Да,3,4,3,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,6,Да,3,3,3,5,3,1,2,1,5,Да,3,3,3,3,3,3,3,3,Самоуважения,
2016900006,2025-03-26 10:49:08,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,42,1,Нет,0,Нет,2,5,7,5,7,7,6,6,7,2,2,2,2,2,4,4,6,6,5,5,6,6,7,5,Да,5,1,5,7,2,1,1,1,6,Нет,5,0,4,5,5,4,3,4,Чувства самореализации,
2017115921,2025-03-26 13:36:50,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,40,17,Нет,0,Нет,7,6,5,7,7,7,7,5,6,3,3,6,6,3,6,4,3,3,3,6,6,6,6,7,Нет,6,2,4,7,7,2,2,2,6,Нет,5,0,5,5,5,5,4,5,Радости достижений,
2017158977,2025-03-26 14:08:04,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,46,3,Нет,6,Да,4,5,7,7,7,7,7,6,7,5,7,4,4,7,7,5,5,5,6,5,6,5,7,7,Да,7,4,5,7,7,2,2,4,6,Да,5,3,5,5,5,5,5,4,Чувства самореализации,
2017163008,2025-03-26 14:11:04,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,29,3,Нет,0,Да,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,1,7,Да,7,7,7,7,7,7,1,1,1,Нет,5,5,5,5,5,5,5,5,Радости достижений,
2017169434,2025-03-26 14:15:37,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Женский,51,15,Нет,0,Нет,7,7,7,7,7,7,7,7,7,7,7,1,7,1,1,1,7,7,7,7,7,7,7,7,Да,7,7,7,7,7,1,1,1,3,Нет,5,3,3,3,5,5,5,3,Чувства самореализации,
2017174162,2025-03-26 14:18:49,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,42,7,Нет,0,Нет,3,6,3,4,5,5,7,5,6,5,4,4,7,1,5,5,4,5,3,5,2,2,6,4,Да,3,2,2,4,2,1,1,1,2,Нет,2,0,0,2,2,2,1,2,Чувства самореализации,
2017185228,2025-03-26 14:26:39,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,27,2,Нет,0,Да,6,7,7,4,7,7,7,1,6,1,1,1,4,3,5,1,6,6,7,7,5,3,4,4,Да,1,1,1,7,1,1,1,1,6,Нет,2,0,0,4,5,1,0,5,Безопасности и денег,
2017231257,2025-03-26 15:00:19,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,45,10,Нет,0,Да,4,6,7,7,7,7,6,6,6,6,5,6,6,5,5,1,6,7,6,5,6,6,6,6,Да,4,5,4,6,3,6,6,6,5,Да,4,4,5,5,5,5,5,5,Безопасности и денег,
2017189845,2025-03-26 14:30:02,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,43,25,Нет,0,Да,3,3,3,4,7,7,5,7,7,7,4,1,1,1,4,6,6,6,6,6,6,4,4,7,Да,4,3,4,7,7,5,2,2,6,Нет,5,4,5,5,5,5,5,5,Безопасности и денег,
2017211646,2025-03-26 14:45:44,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,32,3,Нет,0,Нет,4,7,7,7,7,7,2,7,3,7,1,1,1,7,7,3,7,7,7,7,4,1,3,5,Да,7,3,7,7,7,2,5,5,3,Да,2,3,3,4,5,3,3,5,Чувства самореализации,
2017312495,2025-03-26 16:00:22,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,34,8,Нет,0,Нет,7,7,6,7,7,7,7,4,7,4,3,1,3,1,3,2,5,5,5,5,3,5,3,2,Да,2,1,3,4,1,1,1,1,6,Нет,0,1,1,2,1,3,1,1,Чувства самореализации,
2017271494,2025-03-26 15:30:32,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Мужской,35,12,Нет,6,Нет,6,5,7,7,7,7,6,7,7,7,7,7,7,5,7,7,7,7,6,6,4,5,7,5,Да,4,3,5,4,4,4,5,5,6,Да,0,0,3,3,4,4,4,2,Чувства самореализации,
2017334767,2025-03-26 16:17:15,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,54,7,Нет,0,Да,7,7,7,7,7,7,4,4,4,7,4,1,1,7,7,7,4,7,7,4,4,4,7,5,Да,1,1,1,3,1,1,1,1,6,Нет,5,5,5,5,5,5,5,5,Уважение коллег за рабочие качества,
2017367912,2025-03-26 16:42:25,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,35,11,Нет,0,Нет,7,7,7,7,7,7,7,4,7,7,5,5,7,6,7,7,7,6,6,5,7,7,7,4,Да,4,1,4,2,1,1,3,3,6,Нет,4,4,5,5,5,3,3,5,Безопасности и денег,
2017393726,2025-03-26 17:02:29,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Нет,Мужской,42,7,Нет,0,Да,4,4,6,6,4,4,4,5,5,6,2,1,3,4,5,5,4,4,4,3,3,1,2,6,Да,6,4,6,6,6,4,4,5,6,Да,3,4,3,4,3,3,3,4,Безопасности и денег,
2017423710,2025-03-26 17:26:49,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,40,15,Нет,0,Да,7,7,5,7,7,7,5,5,7,5,3,2,5,2,4,5,4,4,6,4,6,6,6,5,Да,2,2,3,6,4,2,2,3,1,Нет,5,4,4,5,5,2,2,2,Безопасности и денег,
2017509002,2025-03-26 18:54:25,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,41,18,Доктор наук,0,Да,4,6,5,7,7,7,4,4,5,6,5,5,5,5,7,5,5,7,7,7,7,6,4,3,Да,1,2,2,5,2,2,1,1,1,Нет,5,3,2,2,5,4,2,4,Безопасности и денег,
2017510004,2025-03-26 18:55:41,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,30,5,Нет,0,Нет,7,7,6,4,5,7,5,4,6,7,3,3,6,5,6,6,7,6,5,5,6,5,6,4,Да,2,2,2,3,2,1,1,1,5,Нет,5,4,3,5,5,3,3,5,Безопасности и денег,
2017527042,2025-03-26 19:17:26,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,37,13,Нет,0,Нет,5,7,5,7,6,7,6,7,7,7,3,2,7,4,5,5,7,7,6,5,6,6,7,4,Да,2,1,3,4,5,1,1,1,2,Нет,5,2,2,5,4,3,5,2,Чувства самореализации,
2017667253,2025-03-26 22:47:18,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,34,5,Нет,0,Нет,5,3,5,7,6,4,7,7,7,1,3,1,1,1,5,1,5,7,5,4,6,2,4,5,Да,5,4,5,5,6,3,1,1,4,Нет,3,3,2,2,2,3,3,3,Чувства самореализации,
2017686369,2025-03-26 23:37:38,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,37,10,Нет,0,Да,1,3,7,6,7,7,5,5,7,7,4,2,4,5,7,7,7,6,7,1,6,1,5,4,Да,2,2,4,4,1,1,1,2,1,Нет,2,0,3,4,5,5,5,3,Безопасности и денег,
2017716978,2025-03-27 02:21:10,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,36,5,Нет,0,Нет,2,5,6,7,7,7,2,5,7,7,5,4,7,2,7,7,7,6,5,5,6,2,5,7,Да,3,1,1,2,5,1,2,1,4,Нет,1,1,1,2,4,3,2,4,Чувства самореализации,
2017838612,2025-03-27 08:50:01,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,29,7,Нет,0,Нет,6,7,7,7,7,7,7,7,7,6,6,5,5,7,5,6,5,6,5,5,6,6,6,7,Да,4,3,5,6,5,4,4,3,5,Нет,4,3,4,4,5,5,5,3,Чувства самореализации,
2018187935,2025-03-27 14:41:59,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,39,1,Нет,0,Да,6,7,7,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,6,2,6,7,Да,7,7,7,5,7,5,4,5,1,Нет,2,3,5,3,5,4,4,3,Безопасности и денег,
2018582034,2025-03-27 23:38:19,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Женский,43,3,Нет,6,Да,7,7,7,7,7,7,7,7,7,7,7,1,3,6,4,7,7,6,4,5,6,6,5,7,Да,3,1,2,2,4,1,2,1,3,Да,5,5,5,5,5,3,5,5,Безопасности и денег,
2018647713,2025-03-28 06:02:47,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,,,,Да,Женский,40,5,Нет,0,Да,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,Да,7,1,5,7,1,1,5,1,6,Нет,5,5,5,5,5,5,5,5,Безопасности и денег,
2018591062,2025-03-28 00:10:57,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,35,7,Нет,0,Да,3,7,5,7,7,4,4,3,3,2,2,1,1,2,3,4,4,3,2,1,2,3,7,4,Да,3,2,3,3,2,1,1,1,4,Нет,2,2,1,4,4,5,3,3,Безопасности и денег,
2018762944,2025-03-28 09:23:50,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,34,2,Нет,0,Да,1,6,7,5,7,7,5,7,7,7,2,1,3,3,5,4,3,3,5,4,4,1,3,5,Да,4,3,4,3,3,1,1,1,4,Нет,4,3,3,3,4,3,3,3,Безопасности и денег,
2018847678,2025-03-28 10:56:21,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,41,12,Нет,0,Нет,3,7,7,7,7,7,7,3,7,3,3,1,1,5,5,3,7,7,7,7,5,3,7,5,Да,3,1,1,3,1,7,1,1,6,Нет,5,5,5,5,5,5,5,5,Безопасности и денег,
2019647799,2025-03-29 10:12:20,Руководитель врачами или сестрами занимающимися рентгенэндоваскулярными процедурами,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,43,15,Нет,1,Нет,7,7,7,7,7,7,7,6,7,6,3,7,7,3,6,5,4,3,3,3,7,7,3,3,Да,3,1,2,4,3,1,1,1,6,Да,5,2,2,3,4,3,3,2,Безопасности и денег,
2020308624,2025-03-30 13:23:07,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Женский,27,3,Нет,0,Нет,2,6,7,7,7,7,6,5,6,7,7,2,4,4,5,7,6,6,6,5,7,6,6,3,Да,1,1,1,1,1,1,1,1,6,Нет,4,3,5,5,5,5,5,5,Чувства самореализации,
2021037415,2025-03-31 12:06:33,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,45,8,Нет,0,Да,4,5,5,7,7,7,4,1,4,4,1,1,1,7,7,1,4,4,4,5,4,1,1,7,Да,5,1,1,1,1,1,1,1,6,Нет,3,0,0,0,0,0,3,0,Безопасности и денег,
2021046493,2025-03-31 12:15:02,,,Медицинская сестра (любая) в рентгеноперационной,,Да,Женский,50,18,Нет,0,Да,7,7,7,7,7,7,7,5,7,7,4,2,2,7,7,7,4,3,7,4,1,1,5,4,Да,1,1,1,1,1,1,1,1,6,Нет,1,1,1,1,1,3,4,3,Уважение коллег за рабочие качества,
2021605948,2025-03-31 21:20:58,,Врач-специалист по рентгенэндоваскулярным диагностике и лечению (включая эндоваскулярную аритмологию),,,Да,Мужской,41,15,Нет,0,Нет,6,7,5,6,3,5,6,3,7,6,3,1,3,1,4,5,4,6,5,7,6,4,5,5,Да,3,1,2,6,2,1,1,1,3,Нет,4,1,4,5,5,3,3,4,Чувства самореализации,
